cells,taxagroup,T2Mexp
15410,mammals,0
15411,mammals,0
15412,mammals,0
15413,mammals,0
15414,mammals,0
15415,mammals,0
15416,mammals,0
15417,mammals,0
15418,mammals,0
15419,mammals,0
15420,mammals,0
15421,mammals,0
15422,mammals,0
15423,mammals,0
15424,mammals,0
15425,mammals,0
15426,mammals,0
15427,mammals,0
15428,mammals,0
15429,mammals,0
15430,mammals,0
15431,mammals,0
15432,mammals,0
15433,birds,0
15433,mammals,0
15434,birds,0
15434,mammals,0
15435,birds,0
15435,mammals,0
15436,birds,0
15436,mammals,0
15437,birds,0
15437,mammals,0
15438,birds,0
15438,mammals,0
15439,birds,0
15439,mammals,0
15440,birds,0
15440,mammals,0
15441,birds,0
15441,mammals,0
15442,birds,0
15442,mammals,0
15503,birds,0
15503,mammals,0
15504,birds,0
15504,mammals,0
15505,birds,0
15505,mammals,0
15506,birds,0
15506,mammals,0
15507,birds,0
15507,mammals,0
15508,birds,0
15508,mammals,0
15509,birds,0
15509,mammals,0
15510,birds,0
15510,mammals,0
15511,birds,0
15511,mammals,0
15512,birds,0
15512,mammals,0
15513,birds,0
15513,mammals,0
15514,birds,0
15515,birds,0
15516,birds,0
15517,birds,0
15518,birds,0
15519,birds,0
15520,birds,0
15684,mammals,0
15685,mammals,0
15686,mammals,0
15977,birds,0
15977,mammals,0
15978,birds,0
15978,mammals,0
15979,birds,0
15979,mammals,0
15992,birds,0
15992,mammals,0
15993,birds,0
15993,mammals,0
15994,birds,0
15994,mammals,0
15995,birds,0
15995,mammals,0
15996,birds,0
15996,mammals,0
15997,birds,0
15997,mammals,0
15998,birds,0
15998,mammals,0
15999,birds,0
15999,mammals,0
16004,birds,0
16004,mammals,0
16005,birds,0
16005,mammals,0
16006,birds,0
16006,mammals,0
16007,birds,0
16007,mammals,0
16013,birds,0
16013,mammals,0
16014,birds,0
16014,mammals,0
16015,birds,0
16015,mammals,0
16016,birds,0
16016,mammals,0
16017,birds,0
16017,mammals,0
16018,birds,0
16018,mammals,0
16019,birds,0
16019,mammals,0
16020,birds,0
16020,mammals,0
16021,birds,0
16021,mammals,0
16022,birds,0
16022,mammals,0
16023,birds,0
16023,mammals,0
16024,birds,0
16024,mammals,0
16027,birds,0
16027,mammals,0
16028,birds,0
16028,mammals,0
16029,birds,0
16029,mammals,0
16030,birds,0
16030,mammals,0
16031,birds,0
16031,mammals,0
16032,birds,0
16032,mammals,0
16033,birds,0
16033,mammals,0
16034,birds,0
16034,mammals,0
16035,birds,0
16035,mammals,0
16036,birds,0
16036,mammals,0
16037,birds,0
16037,mammals,0
16038,birds,0
16038,mammals,0
16039,birds,0
16039,mammals,0
16040,birds,0
16040,mammals,0
16041,birds,0
16041,mammals,0
16042,birds,0
16042,mammals,0
16043,birds,0
16043,mammals,0
16044,birds,0
16044,mammals,0
16045,birds,0
16045,mammals,0
16046,birds,0
16046,mammals,0
16047,birds,0
16047,mammals,0
16048,birds,0
16048,mammals,0
16060,birds,0
16060,mammals,0
16061,birds,0
16061,mammals,0
16062,birds,0
16062,mammals,0
16063,birds,0
16063,mammals,0
16064,birds,0
16064,mammals,0
16065,birds,0
16065,mammals,0
16066,birds,0
16066,mammals,0
16067,birds,0
16067,mammals,0
16068,birds,0
16068,mammals,0
16069,birds,0
16069,mammals,0
16070,birds,0
16070,mammals,0
16071,birds,0
16071,mammals,0
16072,birds,0
16072,mammals,0
16073,birds,0
16073,mammals,0
16074,birds,0
16074,mammals,0
16075,birds,0
16075,mammals,0
16076,birds,0
16076,mammals,0
16077,birds,0
16077,mammals,0
16078,birds,0
16078,mammals,0
16079,birds,0
16079,mammals,0
16080,birds,0
16080,mammals,0
16081,birds,0
16081,mammals,0
16082,birds,0
16082,mammals,0
16083,mammals,0
16084,mammals,0
16085,mammals,0
16086,mammals,0
16087,mammals,0
16088,mammals,0
16089,mammals,0
16090,mammals,0
16091,mammals,0
16092,mammals,0
16093,mammals,0
16094,mammals,0
16095,mammals,0
16096,mammals,0
16097,mammals,0
16098,mammals,0
16099,mammals,0
16100,mammals,0
16101,mammals,0
16102,mammals,0
16103,mammals,0
16104,mammals,0
16105,mammals,0
16106,mammals,0
16107,mammals,0
16108,mammals,0
16109,mammals,0
16110,mammals,0
16111,mammals,0
16112,mammals,0
16113,mammals,0
16114,mammals,0
16115,mammals,0
16116,mammals,0
16117,mammals,0
16118,mammals,0
16119,mammals,0
16120,mammals,0
16121,mammals,0
16122,mammals,0
16123,mammals,0
16124,mammals,0
16125,mammals,0
16126,mammals,0
16127,mammals,0
16128,mammals,0
16129,mammals,0
16130,mammals,0
16131,mammals,0
16132,mammals,0
16133,mammals,0
16134,mammals,0
16135,mammals,0
16136,mammals,0
16137,mammals,0
16138,mammals,0
16139,mammals,0
16140,mammals,0
16141,mammals,0
16142,mammals,0
16143,mammals,0
16144,mammals,0
16145,mammals,0
16146,mammals,0
16147,mammals,0
16148,mammals,0
16149,mammals,0
16150,mammals,0
16151,mammals,0
16152,mammals,0
16153,birds,0
16153,mammals,0
16154,birds,0
16154,mammals,0
16155,birds,0
16155,mammals,0
16156,birds,0
16156,mammals,0
16157,birds,0
16157,mammals,0
16158,birds,0
16158,mammals,0
16159,birds,0
16159,mammals,0
16160,birds,0
16160,mammals,0
16161,birds,0
16161,mammals,0
16224,birds,0
16224,mammals,0
16225,birds,0
16225,mammals,0
16226,birds,0
16226,mammals,0
16227,birds,0
16227,mammals,0
16228,birds,0
16228,mammals,0
16229,birds,0
16229,mammals,0
16230,birds,0
16230,mammals,0
16231,birds,0
16231,mammals,0
16232,birds,0
16232,mammals,0
16233,birds,0
16233,mammals,0
16234,birds,0
16234,mammals,0
16235,birds,0
16235,mammals,0
16236,birds,0
16236,mammals,0
16237,birds,0
16238,birds,0
16239,birds,0
16240,birds,0
16402,mammals,0
16403,mammals,0
16404,mammals,0
16405,mammals,0
16406,mammals,0
16407,mammals,0
16408,mammals,0
16409,mammals,0
16410,mammals,0
16716,birds,0
16716,mammals,0
16717,birds,0
16717,mammals,0
16718,birds,0
16718,mammals,0
16719,birds,0
16719,mammals,0
16720,birds,0
16720,mammals,0
16724,birds,0
16724,mammals,0
16725,birds,0
16725,mammals,0
16726,birds,0
16726,mammals,0
16727,birds,0
16727,mammals,0
16728,birds,0
16728,mammals,0
16729,birds,0
16729,mammals,0
16738,birds,0
16738,mammals,0
16739,birds,0
16739,mammals,0
16740,birds,0
16740,mammals,0
16747,birds,0
16747,mammals,0
16748,birds,0
16748,mammals,0
16749,birds,0
16749,mammals,0
16750,birds,0
16750,mammals,0
16751,birds,0
16751,mammals,0
16752,birds,0
16752,mammals,0
16753,birds,0
16753,mammals,0
16754,birds,0
16754,mammals,0
16755,birds,0
16755,mammals,0
16756,birds,0
16756,mammals,0
16757,birds,0
16757,mammals,0
16758,birds,0
16758,mammals,0
16759,birds,0
16759,mammals,0
16760,birds,0
16760,mammals,0
16761,birds,0
16761,mammals,0
16762,birds,0
16762,mammals,0
16763,birds,0
16763,mammals,0
16764,birds,0
16764,mammals,0
16765,birds,0
16765,mammals,0
16766,birds,0
16766,mammals,0
16767,birds,0
16767,mammals,0
16768,birds,0
16768,mammals,0
16775,birds,0
16775,mammals,0
16776,birds,0
16776,mammals,0
16777,birds,0
16777,mammals,0
16778,birds,0
16778,mammals,0
16779,birds,0
16779,mammals,0
16780,birds,0
16780,mammals,0
16781,birds,0
16781,mammals,0
16782,birds,0
16782,mammals,0
16783,birds,0
16783,mammals,0
16784,birds,0
16784,mammals,0
16785,birds,0
16785,mammals,0
16786,birds,0
16786,mammals,0
16787,birds,0
16787,mammals,0
16788,birds,0
16788,mammals,0
16789,birds,0
16789,mammals,0
16790,birds,0
16790,mammals,0
16791,birds,0
16791,mammals,0
16792,birds,0
16792,mammals,0
16793,birds,0
16793,mammals,0
16794,birds,0
16794,mammals,0
16795,birds,0
16795,mammals,0
16796,birds,0
16796,mammals,0
16797,birds,0
16797,mammals,0
16798,birds,0
16798,mammals,0
16799,birds,0
16799,mammals,0
16800,birds,0
16800,mammals,0
16801,birds,0
16801,mammals,0
16802,birds,0
16802,mammals,0
16803,birds,0
16803,mammals,0
16804,birds,0
16804,mammals,0
16805,birds,0
16805,mammals,0
16806,birds,0
16806,mammals,0
16807,birds,0
16807,mammals,0
16808,birds,0
16808,mammals,0
16809,mammals,0
16810,mammals,0
16811,mammals,0
16812,mammals,0
16813,mammals,0
16814,mammals,0
16815,mammals,0
16816,mammals,0
16817,mammals,0
16818,mammals,0
16819,mammals,0
16820,mammals,0
16821,mammals,0
16822,mammals,0
16823,mammals,0
16824,mammals,0
16825,mammals,0
16826,mammals,0
16827,mammals,0
16828,mammals,0
16829,mammals,0
16830,mammals,0
16831,mammals,0
16832,mammals,0
16833,mammals,0
16834,mammals,0
16835,mammals,0
16836,mammals,0
16837,mammals,0
16838,mammals,0
16839,mammals,0
16840,mammals,0
16841,mammals,0
16842,mammals,0
16843,mammals,0
16844,mammals,0
16845,mammals,0
16846,mammals,0
16847,mammals,0
16848,mammals,0
16849,mammals,0
16850,mammals,0
16851,mammals,0
16852,mammals,0
16853,mammals,0
16854,mammals,0
16855,mammals,0
16856,mammals,0
16857,mammals,0
16858,mammals,0
16859,mammals,0
16860,mammals,0
16861,mammals,0
16862,mammals,0
16863,mammals,0
16864,mammals,0
16865,mammals,0
16866,mammals,0
16867,mammals,0
16868,mammals,0
16869,mammals,0
16870,mammals,0
16871,mammals,0
16872,mammals,0
16873,birds,0
16873,mammals,0
16874,birds,0
16874,mammals,0
16875,birds,0
16875,mammals,0
16876,birds,0
16876,mammals,0
16877,birds,0
16877,mammals,0
16878,birds,0
16878,mammals,0
16879,birds,0
16879,mammals,0
16880,birds,0
16880,mammals,0
16881,birds,0
16881,mammals,0
16946,birds,0
16946,mammals,0
16947,birds,0
16947,mammals,0
16948,birds,0
16948,mammals,0
16949,birds,0
16949,mammals,0
16950,birds,0
16950,mammals,0
16951,birds,0
16951,mammals,0
16952,birds,0
16952,mammals,0
16953,birds,0
16953,mammals,0
16954,birds,0
16954,mammals,0
16955,birds,0
16955,mammals,0
16956,birds,0
16956,mammals,0
16957,birds,0
16957,mammals,0
16958,birds,0
16958,mammals,0
16963,birds,0
16963,mammals,0
16964,birds,0
16964,mammals,0
16965,birds,0
16965,mammals,0
16966,birds,0
16966,mammals,0
17121,mammals,0
17122,mammals,0
17123,mammals,0
17124,mammals,0
17125,mammals,0
17126,mammals,0
17127,mammals,0
17128,mammals,0
17414,birds,0
17414,mammals,0
17415,birds,0
17415,mammals,0
17416,birds,0
17416,mammals,0
17417,birds,0
17417,mammals,0
17418,birds,0
17418,mammals,0
17419,birds,0
17419,mammals,0
17420,birds,0
17420,mammals,0
17448,birds,0
17448,mammals,0
17449,birds,0
17449,mammals,0
17450,birds,0
17450,mammals,0
17451,birds,0
17451,mammals,0
17452,birds,0
17452,mammals,0
17465,birds,0
17465,mammals,0
17466,birds,0
17466,mammals,0
17467,birds,0
17467,mammals,0
17470,birds,0
17470,mammals,0
17471,birds,0
17471,mammals,0
17472,birds,0
17472,mammals,0
17473,birds,0
17473,mammals,0
17474,birds,0
17474,mammals,0
17475,birds,0
17475,mammals,0
17476,birds,0
17476,mammals,0
17477,birds,0
17477,mammals,0
17478,birds,0
17478,mammals,0
17479,birds,0
17479,mammals,0
17480,birds,0
17480,mammals,0
17481,birds,0
17481,mammals,0
17482,birds,0
17482,mammals,0
17483,birds,0
17483,mammals,0
17484,birds,0
17484,mammals,0
17498,birds,0
17498,mammals,0
17499,birds,0
17499,mammals,0
17500,birds,0
17500,mammals,0
17501,birds,0
17501,mammals,0
17502,birds,0
17502,mammals,0
17503,birds,0
17503,mammals,0
17504,birds,0
17504,mammals,0
17505,birds,0
17505,mammals,0
17506,birds,0
17506,mammals,0
17507,birds,0
17507,mammals,0
17508,birds,0
17508,mammals,0
17509,birds,0
17509,mammals,0
17510,birds,0
17510,mammals,0
17511,birds,0
17511,mammals,0
17512,birds,0
17512,mammals,0
17513,birds,0
17513,mammals,0
17514,birds,0
17514,mammals,0
17515,birds,0
17515,mammals,0
17516,birds,0
17516,mammals,0
17517,birds,0
17517,mammals,0
17518,birds,0
17518,mammals,0
17519,birds,0
17519,mammals,0
17520,birds,0
17520,mammals,0
17521,birds,0
17521,mammals,0
17522,birds,0
17522,mammals,0
17523,birds,0
17523,mammals,0
17524,birds,0
17524,mammals,0
17525,birds,0
17525,mammals,0
17526,birds,0
17526,mammals,0
17527,birds,0
17527,mammals,0
17528,birds,0
17528,mammals,0
17529,birds,0
17529,mammals,0
17530,birds,0
17530,mammals,0
17531,birds,0
17531,mammals,0
17532,birds,0
17532,mammals,0
17533,birds,0
17533,mammals,0
17534,birds,0
17534,mammals,0
17535,mammals,0
17536,mammals,0
17537,mammals,0
17538,mammals,0
17539,mammals,0
17540,mammals,0
17541,mammals,0
17542,mammals,0
17543,mammals,0
17544,mammals,0
17545,mammals,0
17546,mammals,0
17547,mammals,0
17548,mammals,0
17549,mammals,0
17550,mammals,0
17551,mammals,0
17552,mammals,0
17553,mammals,0
17554,mammals,0
17555,mammals,0
17556,mammals,0
17557,mammals,0
17558,mammals,0
17559,mammals,0
17560,mammals,0
17561,mammals,0
17562,mammals,0
17563,mammals,0
17564,mammals,0
17565,mammals,0
17566,mammals,0
17567,mammals,0
17568,mammals,0
17569,mammals,0
17570,mammals,0
17571,mammals,0
17572,mammals,0
17573,mammals,0
17574,mammals,0
17575,mammals,0
17576,mammals,0
17577,mammals,0
17578,mammals,0
17579,mammals,0
17580,mammals,0
17581,mammals,0
17582,mammals,0
17583,mammals,0
17584,mammals,0
17585,mammals,0
17586,mammals,0
17587,mammals,0
17588,mammals,0
17589,mammals,0
17590,mammals,0
17591,mammals,0
17592,birds,0
17592,mammals,0
17593,birds,0
17593,mammals,0
17594,birds,0
17594,mammals,0
17595,birds,0
17595,mammals,0
17596,birds,0
17596,mammals,0
17597,birds,0
17597,mammals,0
17598,birds,0
17598,mammals,0
17599,birds,0
17599,mammals,0
17600,birds,0
17600,mammals,0
17601,birds,0
17601,mammals,0
17670,birds,0
17670,mammals,0
17671,birds,0
17671,mammals,0
17672,birds,0
17672,mammals,0
17673,birds,0
17673,mammals,0
17674,birds,0
17674,mammals,0
17675,birds,0
17675,mammals,0
17676,birds,0
17676,mammals,0
17683,birds,0
17683,mammals,0
17684,birds,0
17684,mammals,0
17685,birds,0
17685,mammals,0
17686,birds,0
17686,mammals,0
17687,birds,0
17687,mammals,0
17688,birds,0
18121,birds,0
18121,mammals,0
18122,birds,0
18122,mammals,0
18123,birds,0
18123,mammals,0
18124,birds,0
18124,mammals,0
18125,birds,0
18125,mammals,0
18126,birds,0
18126,mammals,0
18127,birds,0
18127,mammals,0
18185,birds,0
18185,mammals,0
18186,birds,0
18186,mammals,0
18187,birds,0
18187,mammals,0
18188,birds,0
18188,mammals,0
18189,birds,0
18189,mammals,0
18190,birds,0
18190,mammals,0
18191,birds,0
18191,mammals,0
18192,birds,0
18192,mammals,0
18193,birds,0
18193,mammals,0
18194,birds,0
18194,mammals,0
18195,birds,0
18195,mammals,0
18196,birds,0
18196,mammals,0
18197,birds,0
18197,mammals,0
18198,birds,0
18198,mammals,0
18199,birds,0
18199,mammals,0
18200,birds,0
18200,mammals,0
18201,birds,0
18201,mammals,0
18222,birds,0
18222,mammals,0
18223,birds,0
18223,mammals,0
18224,birds,0
18224,mammals,0
18225,birds,0
18225,mammals,0
18226,birds,0
18226,mammals,0
18227,birds,0
18227,mammals,0
18228,birds,0
18228,mammals,0
18229,birds,0
18229,mammals,0
18230,birds,0
18230,mammals,0
18231,birds,0
18231,mammals,0
18232,birds,0
18232,mammals,0
18233,birds,0
18233,mammals,0
18234,birds,0
18234,mammals,0
18235,birds,0
18235,mammals,0
18236,birds,0
18236,mammals,0
18237,birds,0
18237,mammals,0
18238,birds,0
18238,mammals,0
18239,birds,0
18239,mammals,0
18240,birds,0
18240,mammals,0
18241,birds,0
18241,mammals,0
18242,birds,0
18242,mammals,0
18243,birds,0
18243,mammals,0
18244,birds,0
18244,mammals,0
18245,birds,0
18245,mammals,0
18246,birds,0
18246,mammals,0
18247,birds,0
18247,mammals,0
18248,birds,0
18248,mammals,0
18249,birds,0
18249,mammals,0
18250,birds,0
18250,mammals,0
18251,birds,0
18251,mammals,0
18252,birds,0
18252,mammals,0
18253,birds,0
18253,mammals,0
18254,birds,0
18254,mammals,0
18255,mammals,0
18256,mammals,0
18257,mammals,0
18258,mammals,0
18259,mammals,0
18260,mammals,0
18261,mammals,0
18262,mammals,0
18263,mammals,0
18264,mammals,0
18265,mammals,0
18266,mammals,0
18267,mammals,0
18268,mammals,0
18269,mammals,0
18270,mammals,0
18271,mammals,0
18272,mammals,0
18273,mammals,0
18274,mammals,0
18275,mammals,0
18276,mammals,0
18277,mammals,0
18278,mammals,0
18279,mammals,0
18280,mammals,0
18281,mammals,0
18282,mammals,0
18283,mammals,0
18284,mammals,0
18285,mammals,0
18286,mammals,0
18287,mammals,0
18288,mammals,0
18289,mammals,0
18290,mammals,0
18291,mammals,0
18292,mammals,0
18293,mammals,0
18294,mammals,0
18295,mammals,0
18296,mammals,0
18297,mammals,0
18298,mammals,0
18299,mammals,0
18300,mammals,0
18301,mammals,0
18302,mammals,0
18303,mammals,0
18304,mammals,0
18305,mammals,0
18306,mammals,0
18307,mammals,0
18308,mammals,0
18309,mammals,0
18310,mammals,0
18311,mammals,0
18312,birds,0
18312,mammals,0
18313,birds,0
18313,mammals,0
18314,birds,0
18314,mammals,0
18315,mammals,0
18316,birds,0
18316,mammals,0
18317,birds,0
18317,mammals,0
18318,birds,0
18318,mammals,0
18319,birds,0
18319,mammals,0
18320,birds,0
18320,mammals,0
18321,birds,0
18321,mammals,0
18322,birds,0
18322,mammals,0
18389,birds,0
18390,birds,0
18391,birds,0
18392,birds,0
18393,birds,0
18394,birds,0
18395,birds,0
18565,birds,0
18565,mammals,0
18566,birds,0
18566,mammals,0
18567,birds,0
18567,mammals,0
18568,birds,0
18568,mammals,0
18569,birds,0
18569,mammals,0
18570,birds,0
18570,mammals,0
18571,birds,0
18571,mammals,0
18838,birds,0
18838,mammals,0
18839,birds,0
18839,mammals,0
18840,birds,0
18840,mammals,0
18841,birds,0
18841,mammals,0
18842,birds,0
18842,mammals,0
18843,birds,0
18843,mammals,0
18844,birds,0
18844,mammals,0
18845,birds,0
18845,mammals,0
18846,birds,0
18846,mammals,0
18847,birds,0
18847,mammals,0
18862,birds,0
18862,mammals,0
18887,birds,0
18887,mammals,0
18888,birds,0
18888,mammals,0
18889,birds,0
18889,mammals,0
18890,birds,0
18890,mammals,0
18891,birds,0
18891,mammals,0
18892,birds,0
18892,mammals,0
18893,birds,0
18893,mammals,0
18894,birds,0
18894,mammals,0
18895,birds,0
18895,mammals,0
18896,birds,0
18896,mammals,0
18897,birds,0
18897,mammals,0
18902,birds,0
18902,mammals,0
18903,birds,0
18903,mammals,0
18904,birds,0
18904,mammals,0
18905,birds,0
18905,mammals,0
18906,birds,0
18906,mammals,0
18907,birds,0
18907,mammals,0
18908,birds,0
18908,mammals,0
18909,birds,0
18909,mammals,0
18910,birds,0
18910,mammals,0
18911,birds,0
18911,mammals,0
18912,birds,0
18912,mammals,0
18913,birds,0
18913,mammals,0
18914,birds,0
18914,mammals,0
18915,birds,0
18915,mammals,0
18916,birds,0
18916,mammals,0
18917,birds,0
18917,mammals,0
18918,birds,0
18918,mammals,0
18919,birds,0
18919,mammals,0
18920,birds,0
18920,mammals,0
18921,birds,0
18921,mammals,0
18922,birds,0
18922,mammals,0
18923,birds,0
18923,mammals,0
18924,birds,0
18924,mammals,0
18940,birds,0
18940,mammals,0
18941,birds,0
18941,mammals,0
18942,birds,0
18942,mammals,0
18943,birds,0
18943,mammals,0
18944,birds,0
18944,mammals,0
18945,birds,0
18945,mammals,0
18946,birds,0
18946,mammals,0
18947,birds,0
18947,mammals,0
18948,birds,0
18948,mammals,0
18949,birds,0
18949,mammals,0
18950,birds,0
18950,mammals,0
18951,birds,0
18951,mammals,0
18952,birds,0
18952,mammals,0
18953,birds,0
18953,mammals,0
18954,birds,0
18954,mammals,0
18955,birds,0
18955,mammals,0
18956,birds,0
18956,mammals,0
18957,birds,0
18957,mammals,0
18958,birds,0
18958,mammals,0
18959,birds,0
18959,mammals,0
18960,birds,0
18960,mammals,0
18961,birds,0
18961,mammals,0
18962,birds,0
18962,mammals,0
18963,birds,0
18963,mammals,0
18964,birds,0
18964,mammals,0
18965,birds,0
18965,mammals,0
18966,birds,0
18966,mammals,0
18967,birds,0
18967,mammals,0
18968,birds,0
18968,mammals,0
18969,birds,0
18969,mammals,0
18970,birds,0
18970,mammals,0
18971,birds,0
18971,mammals,0
18972,birds,0
18972,mammals,0
18973,birds,0
18973,mammals,0
18974,birds,0
18974,mammals,0
18975,birds,0
18975,mammals,0
18976,mammals,0
18977,mammals,0
18978,mammals,0
18979,mammals,0
18980,mammals,0
18981,mammals,0
18982,mammals,0
18983,mammals,0
18984,mammals,0
18985,mammals,0
18986,mammals,0
18987,mammals,0
18988,mammals,0
18989,mammals,0
18990,mammals,0
18991,mammals,0
18992,mammals,0
18993,mammals,0
18994,mammals,0
18995,mammals,0
18996,mammals,0
18997,mammals,0
18998,mammals,0
18999,mammals,0
19000,mammals,0
19001,mammals,0
19002,mammals,0
19003,mammals,0
19004,mammals,0
19005,mammals,0
19006,mammals,0
19007,mammals,0
19008,mammals,0
19009,mammals,0
19010,mammals,0
19011,mammals,0
19012,mammals,0
19013,mammals,0
19014,mammals,0
19015,mammals,0
19016,mammals,0
19017,mammals,0
19018,mammals,0
19019,mammals,0
19020,mammals,0
19021,mammals,0
19022,mammals,0
19023,mammals,0
19024,mammals,0
19025,mammals,0
19026,mammals,0
19027,mammals,0
19028,mammals,0
19029,mammals,0
19030,mammals,0
19031,birds,0
19031,mammals,0
19032,birds,0
19032,mammals,0
19033,birds,0
19033,mammals,0
19034,birds,0
19034,mammals,0
19035,birds,0
19035,mammals,0
19036,birds,0
19036,mammals,0
19037,birds,0
19037,mammals,0
19038,birds,0
19038,mammals,0
19213,birds,0
19213,mammals,0
19214,birds,0
19214,mammals,0
19215,birds,0
19215,mammals,0
19216,birds,0
19216,mammals,0
19217,birds,0
19217,mammals,0
19283,birds,0
19283,mammals,0
19284,birds,0
19284,mammals,0
19285,birds,0
19285,mammals,0
19286,birds,0
19286,mammals,0
19287,birds,0
19287,mammals,0
19288,birds,0
19288,mammals,0
19289,birds,0
19289,mammals,0
19290,birds,0
19290,mammals,0
19291,birds,0
19291,mammals,0
19292,birds,0
19292,mammals,0
19293,birds,0
19293,mammals,0
19294,birds,0
19294,mammals,0
19556,birds,0
19556,mammals,0
19557,birds,0
19557,mammals,0
19558,birds,0
19558,mammals,0
19559,birds,0
19559,mammals,0
19560,birds,0
19560,mammals,0
19561,birds,0
19561,mammals,0
